time,x,y,theta,sigma_00,sigma_01,sigma_02,sigma_10,sigma_11,sigma_12,sigma_20,sigma_21,sigma_22,flag_sensor
1.749396994203805208e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141592653589793116e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00
1.749397001361412525e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141592653589793116e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00
1.749397001387204885e+09,-4.000000000000000000e+00,4.000000000000000000e+00,-3.141541881569769323e+00,1.000000099999999925e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000099999999925e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000121846967914685e+01,0.000000000000000000e+00
1.749397001459631443e+09,-4.000000000000000000e+00,4.000000000000000000e+00,-3.141585312037973754e+00,1.000000199999999850e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000199999999850e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000243693935829370e+01,0.000000000000000000e+00
1.749397001879085064e+09,-3.856824997027864299e+00,4.327078778760053090e+00,1.003944625487109832e-01,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
1.749397001879525423e+09,-3.856824997027864299e+00,4.327078778760053090e+00,1.003796782897352635e-01,5.000001000000000140e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000001000000000140e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.001218469679146850e+00,0.000000000000000000e+00
1.749397001968622684e+09,-3.800698747072306372e+00,4.311604019143995714e+00,1.037695305239338950e-01,9.980039924143207716e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.980039924143207716e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.218172890126561223e-03,1.000000000000000000e+00
1.749397001969147444e+09,-3.800698747072306372e+00,4.311604019143995714e+00,1.037545439552971516e-01,9.981039924143206982e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.981039924143206982e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.436642569273395498e-03,0.000000000000000000e+00
1.749397001989324093e+09,-3.798068740257767306e+00,4.319203542003956287e+00,1.007684175159622164e-01,4.995255483215895777e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.995255483215895777e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.122801401957734698e-04,1.000000000000000000e+00
1.749397001989617825e+09,-3.798068740257767306e+00,4.319203542003956287e+00,1.008006018089377953e-01,4.996255483215895909e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.996255483215895909e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.030749819342607745e-03,0.000000000000000000e+00
1.749397001989760399e+09,-3.798068740257767306e+00,4.319203542003956287e+00,1.007767194549855638e-01,4.997255483215896042e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.997255483215896042e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.249219498489441804e-03,0.000000000000000000e+00
1.749397001989883184e+09,-3.798068740257767306e+00,4.319203542003956287e+00,1.007972279563218443e-01,4.998255483215896175e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.998255483215896175e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.467689177636275863e-03,0.000000000000000000e+00
1.749397001990006208e+09,-3.798068740257767306e+00,4.319203542003956287e+00,1.007838337006545792e-01,4.999255483215896308e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.999255483215896308e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.686158856783109922e-03,0.000000000000000000e+00
1.749397001990108013e+09,-3.798068740257767306e+00,4.319203542003956287e+00,1.007619351957416143e-01,5.000255483215896440e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000255483215896440e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.904628535929943980e-03,0.000000000000000000e+00
1.749397001990332365e+09,-3.798068740257767306e+00,4.319203542003956287e+00,1.007686829012528484e-01,5.001255483215896573e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.001255483215896573e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.123098215076778039e-03,0.000000000000000000e+00
1.749397001990700006e+09,-3.798068740257767306e+00,4.319203542003956287e+00,1.007724863701087159e-01,5.002255483215896706e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.002255483215896706e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.341567894223612098e-03,0.000000000000000000e+00
1.749397001990970850e+09,-3.798068740257767306e+00,4.319203542003956287e+00,1.007653090485027825e-01,5.003255483215896839e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.003255483215896839e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.056003757337044616e-02,0.000000000000000000e+00
1.749397001999506235e+09,-3.798043425944602092e+00,4.319205984170950252e+00,1.008570349985435932e-01,5.004255483278878709e-03,-6.528403206314520455e-13,-2.578937521911920519e-08,-6.528403206314519445e-13,5.004255489982921412e-03,2.673200981685044719e-07,-2.578937521911920519e-08,2.673200981685044719e-07,1.177850725251728022e-02,0.000000000000000000e+00
1.749397002064508915e+09,-3.798068740257767306e+00,4.319203542003956287e+00,1.008049360489162716e-01,5.005255483223163861e-03,-7.532796455382612822e-14,2.975706433836830819e-09,-7.532796455382603987e-14,5.005255483996710018e-03,-3.084472304021524859e-08,2.975706433836830819e-09,-3.084472304021524859e-08,1.299697693166411427e-02,0.000000000000000000e+00
1.749397002090281487e+09,-3.790468195327004519e+00,4.323515099679164919e+00,1.012424799950721876e-01,3.335668285567643283e-03,-3.058801422586360297e-14,1.699812065675792336e-10,-3.058801422586356510e-14,3.335668285881753133e-03,-1.761942367365294948e-09,1.699812065675792077e-10,-1.761942367365296602e-09,1.114029178636792745e-03,1.000000000000000000e+00
1.749397002111491442e+09,-3.790468195327004519e+00,4.323515099679164919e+00,1.012138337850574388e-01,3.336668285567643416e-03,-3.058801422586360297e-14,1.699812065675792336e-10,-3.058801422586356510e-14,3.336668285881753265e-03,-1.761942367365294948e-09,1.699812065675792077e-10,-1.761942367365296602e-09,2.332498857783626804e-03,0.000000000000000000e+00
1.749397002173095226e+09,-3.790468195327004519e+00,4.323515099679164919e+00,1.012114203191871731e-01,3.337668285567643549e-03,-3.058801422586360297e-14,1.699812065675792336e-10,-3.058801422586356510e-14,3.337668285881753398e-03,-1.761942367365294948e-09,1.699812065675792077e-10,-1.761942367365296602e-09,3.550968536930460863e-03,0.000000000000000000e+00
1.749397002234958172e+09,-3.790468195327004519e+00,4.323515099679164919e+00,1.011904822011437943e-01,3.338668285567643682e-03,-3.058801422586360297e-14,1.699812065675792336e-10,-3.058801422586356510e-14,3.338668285881753531e-03,-1.761942367365294948e-09,1.699812065675792077e-10,-1.761942367365296602e-09,4.769438216077294922e-03,0.000000000000000000e+00
1.749397002301210403e+09,-3.789172658178511011e+00,4.323530844776596993e+00,9.828236908925624959e-02,2.502999710383426238e-03,-1.716388542428589447e-14,2.593152454888045381e-11,-1.716388542428587239e-14,2.502999710559682817e-03,-2.687935488614197534e-10,2.593152454888043119e-11,-2.687935488614198051e-10,9.705252576595905720e-04,1.000000000000000000e+00
1.749397002301467180e+09,-3.789172658178511011e+00,4.323530844776596993e+00,9.829473988277070973e-02,2.503999710383426371e-03,-1.716388542428589447e-14,2.593152454888045381e-11,-1.716388542428587239e-14,2.503999710559682949e-03,-2.687935488614197534e-10,2.593152454888043119e-11,-2.687935488614198051e-10,2.188994936806424631e-03,0.000000000000000000e+00
1.749397002325000763e+09,-3.789172658178511011e+00,4.323530844776596993e+00,9.835054114458996466e-02,2.504999710383426503e-03,-1.716388542428589447e-14,2.593152454888045381e-11,-1.716388542428587239e-14,2.504999710559683082e-03,-2.687935488614197534e-10,2.593152454888043119e-11,-2.687935488614198051e-10,3.407464615953258689e-03,0.000000000000000000e+00
1.749397002382285833e+09,-3.789172658178511011e+00,4.323530844776596993e+00,9.831637300216877762e-02,2.505999710383426636e-03,-1.716388542428589447e-14,2.593152454888045381e-11,-1.716388542428587239e-14,2.505999710559683215e-03,-2.687935488614197534e-10,2.593152454888043119e-11,-2.687935488614198051e-10,4.625934295100092748e-03,0.000000000000000000e+00
1.749397002415997744e+09,-3.789172658178511011e+00,4.323530844776596993e+00,9.827224753081020836e-02,2.506999710383426769e-03,-1.716388542428589447e-14,2.593152454888045381e-11,-1.716388542428587239e-14,2.506999710559683348e-03,-2.687935488614197534e-10,2.593152454888043119e-11,-2.687935488614198051e-10,5.844403974246926807e-03,0.000000000000000000e+00
1.749397002479082346e+09,-3.789172658178511011e+00,4.323530844776596993e+00,9.828547755691285914e-02,2.507999710383426901e-03,-1.716388542428589447e-14,2.593152454888045381e-11,-1.716388542428587239e-14,2.507999710559683480e-03,-2.687935488614197534e-10,2.593152454888043119e-11,-2.687935488614198051e-10,7.062873653393760866e-03,0.000000000000000000e+00
1.749397002494834185e+09,-3.786445534493898091e+00,4.324244722824034604e+00,9.049284501802734582e-02,2.005116540178225864e-03,-1.097030202595768939e-14,3.050381258832236024e-12,-1.097030202595767519e-14,2.005116540290880541e-03,-3.161876589231543217e-11,3.050381258832234004e-12,-3.161876589231545802e-11,1.039190992177493542e-03,1.000000000000000000e+00
1.749397002513378859e+09,-3.786445534493898091e+00,4.324244722824034604e+00,9.049707810315776868e-02,2.006116540178225997e-03,-1.097030202595768939e-14,3.050381258832236024e-12,-1.097030202595767519e-14,2.006116540290880674e-03,-3.161876589231543217e-11,3.050381258832234004e-12,-3.161876589231545802e-11,2.257660671324327600e-03,0.000000000000000000e+00
1.749397002573339939e+09,-3.786470872537867294e+00,4.324242540587000860e+00,9.048566769624111217e-02,2.007116540188990522e-03,-1.359508188860103076e-13,4.929801107388785460e-09,-1.359508188860103076e-13,2.007116541741938397e-03,-5.723632412332251243e-08,4.929801107388785460e-09,-5.723632412332251243e-08,3.476130350471161659e-03,0.000000000000000000e+00
1.749397002635641813e+09,-3.786445534493898091e+00,4.324244722824034604e+00,9.051811737539638969e-02,2.008116540184028478e-03,-7.834389889588177913e-14,-2.655939276820623710e-09,-7.834389889588177913e-14,2.008116541073158394e-03,3.084201953940284485e-08,-2.655939276820623710e-09,3.084201953940284485e-08,4.694600029617995718e-03,0.000000000000000000e+00
1.749397002695926189e+09,-3.783690164466015915e+00,4.322596982515278796e+00,9.413785337788072027e-02,1.672299343084373332e-03,-4.472473312778987911e-14,-4.557692019502244695e-10,-4.472473312778988542e-14,1.672299343590254042e-03,5.292606933713608087e-09,-4.557692019502246763e-10,5.292606933713604778e-09,9.673871734189667948e-04,1.000000000000000000e+00
1.749397002699194431e+09,-3.783690164466015915e+00,4.322596982515278796e+00,9.410368523357748316e-02,1.673299343084373248e-03,-4.472473312778987911e-14,-4.557692019502244695e-10,-4.472473312778988542e-14,1.673299343590253958e-03,5.292606933713608087e-09,-4.557692019502246763e-10,5.292606933713604778e-09,2.185856852565800854e-03,0.000000000000000000e+00
1.749397002724478722e+09,-3.783690164466015915e+00,4.322596982515278796e+00,9.407225901860227779e-02,1.674299343084373164e-03,-4.472473312778987911e-14,-4.557692019502244695e-10,-4.472473312778988542e-14,1.674299343590253874e-03,5.292606933713608087e-09,-4.557692019502246763e-10,5.292606933713604778e-09,3.404326531712634912e-03,0.000000000000000000e+00
