time,x,y,theta,sigma_00,sigma_01,sigma_02,sigma_10,sigma_11,sigma_12,sigma_20,sigma_21,sigma_22,flag_sensor
1.749307332079728127e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141592653589793116e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00
1.749307335110699892e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141592653589793116e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00
1.749307335136784792e+09,-4.000000000000000000e+00,4.000000000000000000e+00,-3.141541881569769323e+00,1.000000099999999925e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000099999999925e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000121846967914685e+01,0.000000000000000000e+00
1.749307335208560467e+09,-4.000000000000000000e+00,4.000000000000000000e+00,-3.141585312037973754e+00,1.000000199999999850e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000199999999850e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000243693935829370e+01,0.000000000000000000e+00
1.749307335239286423e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141585210882636758e+00,9.991009992005665460e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.991009992005665460e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.436790945708634110e-03,0.000000000000000000e+00
1.749307335239516497e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141585210882636758e+00,9.991009992005665460e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.991009992005665460e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.436790945708634110e-03,1.000000000000000000e+00
1.749307335298383951e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141570224314000015e+00,9.992009992005664726e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.992009992005664726e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.655260624855468168e-03,0.000000000000000000e+00
1.749307335324795485e+09,-4.000000000000000000e+00,4.000000000000000000e+00,-3.141582898572610638e+00,9.993009992005663991e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.993009992005663991e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.873730304002302227e-03,0.000000000000000000e+00
1.749307335386924505e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141578526253023362e+00,9.994009992005663257e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.994009992005663257e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.092199983149136286e-03,0.000000000000000000e+00
1.749307335436072588e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141578526253023362e+00,4.998502049364601969e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.998502049364601969e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.015387276633530943e-03,1.000000000000000000e+00
1.749307335450806856e+09,-4.000000000000000000e+00,4.000000000000000000e+00,-3.141586272425226589e+00,4.999502049364602102e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.999502049364602102e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.233856955780365219e-03,0.000000000000000000e+00
1.749307335512891293e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141585640498692378e+00,5.000502049364602235e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000502049364602235e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.452326634927199711e-03,0.000000000000000000e+00
1.749307335541847467e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141563741993779857e+00,5.001502049364602367e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.001502049364602367e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.670796314074033770e-03,0.000000000000000000e+00
1.749307335603828192e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141570489699290647e+00,5.002502049364602500e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.002502049364602500e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.889265993220867829e-03,0.000000000000000000e+00
1.749307335641282082e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141570489699290647e+00,3.334445169815172458e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.334445169815172458e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.009589041566001698e-03,1.000000000000000000e+00
1.749307335658959866e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141574293168146070e+00,3.335445169815172591e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.335445169815172591e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.228058720712835974e-03,0.000000000000000000e+00
1.749307335721001625e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141567115846539693e+00,3.336445169815172723e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.336445169815172723e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.446528399859670466e-03,0.000000000000000000e+00
1.749307335748940945e+09,-4.000025431572054480e+00,4.000000117360553276e+00,-3.141526465383005728e+00,3.337445169815220127e-03,1.028672708631106429e-14,-4.044864809908055206e-10,1.028672708631106429e-14,3.337445172044266502e-03,-8.765063533824930108e-08,-4.044864809908055206e-10,-8.765063533824930108e-08,4.664998079006504525e-03,0.000000000000000000e+00
1.749307335813205242e+09,-4.000000000000000000e+00,3.999999999999999556e+00,-3.141578564332633050e+00,3.338445169815189902e-03,3.636721825022099271e-15,1.430002760842231696e-10,3.636721825022099271e-15,3.338445170603236180e-03,3.098759944121198501e-08,1.430002760842231696e-10,3.098759944121198501e-08,5.883467758153338584e-03,0.000000000000000000e+00
1.749307335839952469e+09,-4.000000000000000000e+00,3.999999999999999556e+00,-3.141578564332633050e+00,2.502874306047354544e-03,1.693386927322954618e-15,1.839371920630311510e-11,1.693386927322954223e-15,2.502874306414296698e-03,3.985846871116167490e-09,1.839371920630312480e-11,3.985846871116165836e-09,1.009418505136543479e-03,1.000000000000000000e+00
1.749307335859765291e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141578096636938433e+00,2.503874306047354677e-03,1.693386927322954618e-15,1.839371920630311510e-11,1.693386927322954223e-15,2.503874306414296830e-03,3.985846871116167490e-09,1.839371920630312480e-11,3.985846871116165836e-09,2.227888184283377537e-03,0.000000000000000000e+00
1.749307335921909571e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141575683171067723e+00,2.504874306047354809e-03,1.693386927322954618e-15,1.839371920630311510e-11,1.693386927322954223e-15,2.504874306414296963e-03,3.985846871116167490e-09,1.839371920630312480e-11,3.985846871116165836e-09,3.446357863430211596e-03,0.000000000000000000e+00
1.749307335983468771e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141554745053024789e+00,2.505874306047354942e-03,1.693386927322954618e-15,1.839371920630311510e-11,1.693386927322954223e-15,2.505874306414297096e-03,3.985846871116167490e-09,1.839371920630312480e-11,3.985846871116165836e-09,4.664827542577045655e-03,0.000000000000000000e+00
1.749307336039269447e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141554745053024789e+00,2.003757789917664373e-03,1.074781877887538905e-15,3.046136988483740761e-12,1.074781877887538708e-15,2.003757790150560106e-03,6.600859482718731797e-10,3.046136988483743992e-12,6.600859482718727661e-10,9.661165677795518266e-04,1.000000000000000000e+00
1.749307336044849873e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141567115846539693e+00,2.004757789917664505e-03,1.074781877887538905e-15,3.046136988483740761e-12,1.074781877887538708e-15,2.004757790150560239e-03,6.600859482718731797e-10,3.046136988483743992e-12,6.600859482718727661e-10,2.184586246926386102e-03,0.000000000000000000e+00
1.749307336071495056e+09,-4.000000000000000000e+00,3.999999999999999556e+00,-3.141562390071227284e+00,2.005757789917664638e-03,1.074781877887538905e-15,3.046136988483740761e-12,1.074781877887538708e-15,2.005757790150560372e-03,6.600859482718731797e-10,3.046136988483743992e-12,6.600859482718727661e-10,3.403055926073220161e-03,0.000000000000000000e+00
1.749307336131881952e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141588748965937761e+00,2.006757789917664771e-03,1.074781877887538905e-15,3.046136988483740761e-12,1.074781877887538708e-15,2.006757790150560505e-03,6.600859482718731797e-10,3.046136988483743992e-12,6.600859482718727661e-10,4.621525605220054220e-03,0.000000000000000000e+00
1.749307336165212631e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141544623494579191e+00,2.007757789917664903e-03,1.074781877887538905e-15,3.046136988483740761e-12,1.074781877887538708e-15,2.007757790150560637e-03,6.600859482718731797e-10,3.046136988483743992e-12,6.600859482718727661e-10,5.839995284366888278e-03,0.000000000000000000e+00
1.749307336228385210e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141557853520682286e+00,2.008757789917665036e-03,1.074781877887538905e-15,3.046136988483740761e-12,1.074781877887538708e-15,2.008757790150560770e-03,6.600859482718731797e-10,3.046136988483743992e-12,6.600859482718727661e-10,7.058464963513722337e-03,0.000000000000000000e+00
1.749307336242815256e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141557853520682286e+00,1.672744029864755731e-03,7.451196059437453020e-16,3.734191150325924027e-13,7.451196059437449075e-16,1.672744030026216419e-03,8.091845888120280110e-11,3.734191150325926047e-13,8.091845888120269770e-11,1.039095499804158860e-03,1.000000000000000000e+00
1.749307336262068272e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141562086605812709e+00,1.673744029864755647e-03,7.451196059437453020e-16,3.734191150325924027e-13,7.451196059437449075e-16,1.673744030026216335e-03,8.091845888120280110e-11,3.734191150325926047e-13,8.091845888120269770e-11,2.257565178950993352e-03,0.000000000000000000e+00
1.749307336322151184e+09,-3.999974568427945520e+00,3.999999882639445836e+00,3.141550676198896497e+00,1.674744029864786788e-03,7.502184982726019939e-15,2.653225182950857112e-10,7.502184982726019939e-15,1.674744031490445813e-03,5.749434997466962290e-08,2.653225182950857112e-10,5.749434997466962290e-08,3.476034858097827411e-03,0.000000000000000000e+00
1.749307336385962009e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141583125878051774e+00,1.675744029864772175e-03,4.381841430965243856e-15,-1.426268569691195297e-10,4.381841430965243856e-15,1.675744030814279575e-03,-3.090668098233079442e-08,-1.426268569691195297e-10,-3.090668098233079442e-08,4.694504537244661470e-03,0.000000000000000000e+00
1.749307336444066286e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141583125878051774e+00,1.435235326826685923e-03,2.667445246888182412e-15,-2.517245005407569929e-11,2.667445246888182412e-15,1.435235327404698388e-03,-5.454771281494474748e-09,-2.517245005407570898e-11,-5.454771281494475575e-09,9.673831185281442672e-04,1.000000000000000000e+00
1.749307336446319580e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141548957733748537e+00,1.436235326826685839e-03,2.667445246888182412e-15,-2.517245005407569929e-11,2.667445246888182412e-15,1.436235327404698304e-03,-5.454771281494474748e-09,-2.517245005407570898e-11,-5.454771281494475575e-09,2.185852797674978434e-03,0.000000000000000000e+00
1.749307336473021746e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141517531518773332e+00,1.437235326826685755e-03,2.667445246888182412e-15,-2.517245005407569929e-11,2.667445246888182412e-15,1.437235327404698219e-03,-5.454771281494474748e-09,-2.517245005407570898e-11,-5.454771281494475575e-09,3.404322476821812493e-03,0.000000000000000000e+00
1.749307336536904812e+09,-3.999974568427945520e+00,3.999999882639445836e+00,3.141523255759739008e+00,1.438235326826726654e-03,1.154785190582642305e-14,3.743607204439233189e-10,1.154785190582642147e-14,1.438235329329047487e-03,8.112250108389897834e-08,3.743607204439233189e-10,8.112250108389897834e-08,4.622792155968646552e-03,0.000000000000000000e+00
1.749307336585896015e+09,-4.000000000000000000e+00,3.999999999999999556e+00,-3.141577439715079301e+00,1.439235326826702284e-03,6.304167071909662428e-15,-1.681727261382752684e-10,6.304167071909660061e-15,1.439235328192761459e-03,-3.644237072270646555e-08,-1.681727261382752684e-10,-3.644237072270646555e-08,5.841261835115480611e-03,0.000000000000000000e+00
1.749307336645442009e+09,-4.000000000000000000e+00,3.999999999999999556e+00,-3.141577439715079301e+00,1.258156935937386044e-03,4.154226195082082115e-15,-2.537377658059339711e-11,4.154226195082079748e-15,1.258156936837571569e-03,-5.498397950835500524e-09,-2.537377658059341650e-11,-5.498397950835501351e-09,1.008168712881300690e-03,1.000000000000000000e+00
1.749307336647945166e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141553355050345608e+00,1.259156935937385960e-03,4.154226195082082115e-15,-2.537377658059339711e-11,4.154226195082079748e-15,1.259156936837571485e-03,-5.498397950835500524e-09,-2.537377658059341650e-11,-5.498397950835501351e-09,2.226638392028135183e-03,0.000000000000000000e+00
1.749307336710533381e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141572145087495826e+00,1.260156935937385876e-03,4.154226195082082115e-15,-2.537377658059339711e-11,4.154226195082079748e-15,1.260156936837571401e-03,-5.498397950835500524e-09,-2.537377658059341650e-11,-5.498397950835501351e-09,3.445108071174969241e-03,0.000000000000000000e+00
1.749307336771312714e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141527488845509808e+00,1.261156935937385792e-03,4.154226195082082115e-15,-2.537377658059339711e-11,4.154226195082079748e-15,1.261156936837571317e-03,-5.498397950835500524e-09,-2.537377658059341650e-11,-5.498397950835501351e-09,4.663577750321803300e-03,0.000000000000000000e+00
1.749307336797078609e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141512767663767747e+00,1.262156935937385708e-03,4.154226195082082115e-15,-2.537377658059339711e-11,4.154226195082079748e-15,1.262156936837571233e-03,-5.498397950835500524e-09,-2.537377658059341650e-11,-5.498397950835501351e-09,5.882047429468637359e-03,0.000000000000000000e+00
1.749307336844738960e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141512767663767747e+00,1.120706222721742267e-03,3.259777806487480748e-15,-3.866235328451109819e-12,3.259777806487478381e-15,1.120706223428108222e-03,-8.377980447602023249e-10,-3.866235328451109011e-12,-8.377980447602031520e-10,1.009376688271660348e-03,1.000000000000000000e+00
1.749307336857570887e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141510619581120878e+00,1.121706222721742183e-03,3.259777806487480748e-15,-3.866235328451109819e-12,3.259777806487478381e-15,1.121706223428108138e-03,-8.377980447602023249e-10,-3.866235328451109011e-12,-8.377980447602031520e-10,2.227846367418494407e-03,0.000000000000000000e+00
1.749307336911094427e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141497983402661731e+00,1.122706222721742099e-03,3.259777806487480748e-15,-3.866235328451109819e-12,3.259777806487478381e-15,1.122706223428108054e-03,-8.377980447602023249e-10,-3.866235328451109011e-12,-8.377980447602031520e-10,3.446316046565328466e-03,0.000000000000000000e+00
1.749307336971190214e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141495039166393610e+00,1.123706222721742014e-03,3.259777806487480748e-15,-3.866235328451109819e-12,3.259777806487478381e-15,1.123706223428107970e-03,-8.377980447602023249e-10,-3.866235328451109011e-12,-8.377980447602031520e-10,4.664785725712162524e-03,0.000000000000000000e+00
1.749307337030968666e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141518491904538024e+00,1.124706222721741930e-03,3.259777806487480748e-15,-3.866235328451109819e-12,3.259777806487478381e-15,1.124706223428107886e-03,-8.377980447602023249e-10,-3.866235328451109011e-12,-8.377980447602031520e-10,5.883255404858996583e-03,0.000000000000000000e+00
1.749307337045976162e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141518491904538024e+00,1.010998582977928016e-03,2.633601896068707430e-15,-5.962804960427357848e-13,2.633601896068705458e-15,1.010998583548606937e-03,-1.292116468020021838e-10,-5.962804960427361887e-13,-1.292116468020023906e-10,1.009412254163726853e-03,1.000000000000000000e+00
1.749307337091430187e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141496593400654902e+00,1.011998582977927932e-03,2.633601896068707430e-15,-5.962804960427357848e-13,2.633601896068705458e-15,1.011998583548606853e-03,-1.292116468020021838e-10,-5.962804960427361887e-13,-1.292116468020023906e-10,2.227881933310560912e-03,0.000000000000000000e+00
1.749307337118981123e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141464409105911848e+00,1.012998582977927848e-03,2.633601896068707430e-15,-5.962804960427357848e-13,2.633601896068705458e-15,1.012998583548606769e-03,-1.292116468020021838e-10,-5.962804960427361887e-13,-1.292116468020023906e-10,3.446351612457394971e-03,0.000000000000000000e+00
1.749307337182559967e+09,-4.000000000000000000e+00,3.999999999999999556e+00,3.141463120255362007e+00,1.013998582977927764e-03,2.633601896068707430e-15,-5.962804960427357848e-13,2.633601896068705458e-15,1.013998583548606685e-03,-1.292116468020021838e-10,-5.962804960427361887e-13,-1.292116468020023906e-10,4.664821291604229030e-03,0.000000000000000000e+00
