time,x,y,theta,sigma_00,sigma_01,sigma_02,sigma_10,sigma_11,sigma_12,sigma_20,sigma_21,sigma_22,flag_sensor
1.749304595458847046e+09,-4.179250719851458129e+00,4.929319684813481928e+00,-3.109751229929882399e+00,2.505874306047539690e-03,8.408520409256112386e-15,9.135712258616028110e-11,8.408520409256110808e-15,2.505874306414111914e-03,3.984842215828071183e-09,9.135712258616037157e-11,3.984842215828069528e-09,4.664827542577045655e-03,0.000000000000000000e+00
1.749304595535518646e+09,-4.176434443713854527e+00,4.958626375890057503e+00,-3.099330306078929009e+00,2.003757789917781033e-03,5.336834252053026688e-15,1.512942038257187823e-11,5.336834252053025899e-15,2.003757790150442579e-03,6.599195698684938744e-10,1.512942038257190731e-11,6.599195698684936676e-10,9.661165677795518266e-04,1.000000000000000000e+00
1.749304595535879612e+09,-4.176434443713854527e+00,4.958626375890057503e+00,-3.099317935285414549e+00,2.004757789917781165e-03,5.336834252053026688e-15,1.512942038257187823e-11,5.336834252053025899e-15,2.004757790150442712e-03,6.599195698684938744e-10,1.512942038257190731e-11,6.599195698684936676e-10,2.184586246926386102e-03,0.000000000000000000e+00
1.749304595545952082e+09,-4.176434443713854527e+00,4.958626375890057503e+00,-3.099262134023595294e+00,2.005757789917781298e-03,5.336834252053026688e-15,1.512942038257187823e-11,5.336834252053025899e-15,2.005757790150442844e-03,6.599195698684938744e-10,1.512942038257190731e-11,6.599195698684936676e-10,3.403055926073220161e-03,0.000000000000000000e+00
1.749304595605779171e+09,-4.176434443713854527e+00,4.958626375890057503e+00,-3.099296302166016481e+00,2.006757789917781431e-03,5.336834252053026688e-15,1.512942038257187823e-11,5.336834252053025899e-15,2.006757790150442977e-03,6.599195698684938744e-10,1.512942038257190731e-11,6.599195698684936676e-10,4.621525605220054220e-03,0.000000000000000000e+00
1.749304595640323877e+09,-4.176434443713854527e+00,4.958626375890057503e+00,-3.099340427637375051e+00,2.007757789917781564e-03,5.336834252053026688e-15,1.512942038257187823e-11,5.336834252053025899e-15,2.007757790150443110e-03,6.599195698684938744e-10,1.512942038257190731e-11,6.599195698684936676e-10,5.839995284366888278e-03,0.000000000000000000e+00
1.749304595703162193e+09,-4.176434443713854527e+00,4.958626375890057503e+00,-3.099327197611272400e+00,2.008757789917781696e-03,5.336834252053026688e-15,1.512942038257187823e-11,5.336834252053025899e-15,2.008757790150443243e-03,6.599195698684938744e-10,1.512942038257190731e-11,6.599195698684936676e-10,7.058464963513722337e-03,0.000000000000000000e+00
1.749304595736489058e+09,-4.170341305419830391e+00,4.971291949916375685e+00,-3.137328042737084211e+00,1.672744029864836396e-03,3.699894756964749777e-15,1.854681779439022898e-12,3.699894756964748988e-15,1.672744030026135104e-03,8.089806292514917563e-11,1.854681779439027744e-12,8.089806292514909808e-11,1.039095499804158860e-03,1.000000000000000000e+00
1.749304595736817122e+09,-4.170341305419830391e+00,4.971291949916375685e+00,-3.137323809651953788e+00,1.673744029864836311e-03,3.699894756964749777e-15,1.854681779439022898e-12,3.699894756964748988e-15,1.673744030026135020e-03,8.089806292514917563e-11,1.854681779439027744e-12,8.089806292514909808e-11,2.257565178950993352e-03,0.000000000000000000e+00
1.749304595796792746e+09,-4.170315873578246624e+00,4.971291941897348465e+00,-3.137335220058870444e+00,1.674744029864836444e-03,4.208116196933212637e-15,1.995815814339257456e-11,4.208116196933212637e-15,1.674744031490394422e-03,5.749493805931825307e-08,1.995815814339257779e-11,5.749493805931825307e-08,3.476034858097827411e-03,0.000000000000000000e+00
