time,x,y,theta,sigma_00,sigma_01,sigma_02,sigma_10,sigma_11,sigma_12,sigma_20,sigma_21,sigma_22,flag_sensor
1.749304029839389324e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141592653589793116e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00
1.749304033319503784e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141592653589793116e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00
1.749304033341365576e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141546797470944341e+00,1.000000099999999925e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000099999999925e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000121846967914685e+01,0.000000000000000000e+00
1.749304033413966656e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141571147929967722e+00,1.000000199999999850e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000199999999850e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000243693935829370e+01,0.000000000000000000e+00
1.749304033447865963e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141576604590023081e+00,1.000000299999999775e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000299999999775e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000365540903744055e+01,0.000000000000000000e+00
1.749304033520988941e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141583776933990713e+00,1.000000399999999701e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000399999999701e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000487387871658740e+01,0.000000000000000000e+00
1.749304033547704220e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141543532279325035e+00,1.000000499999999626e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000499999999626e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000609234839573425e+01,0.000000000000000000e+00
1.749304033616019487e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141563389017997920e+00,1.000000599999999551e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000599999999551e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000731081807488110e+01,0.000000000000000000e+00
1.749304033713771105e+09,-2.920599427605202969e+00,3.130172179446414127e+00,-2.510806774232201999e+00,9.991009995998629406e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.991009995998629406e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.436791017981411282e-03,0.000000000000000000e+00
1.749304033714056015e+09,-2.920599427605202969e+00,3.130172179446414127e+00,-2.510806774232201999e+00,9.991009995998629406e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.991009995998629406e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.436791017981411282e-03,1.000000000000000000e+00
1.749304033715838432e+09,-2.920599427605202969e+00,3.130172179446414127e+00,-2.510759468019957197e+00,9.992009995998628671e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.992009995998628671e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.655260697128245341e-03,0.000000000000000000e+00
1.749304033752618551e+09,-2.920599427605202969e+00,3.130172179446414127e+00,-2.510731166387285551e+00,9.993009995998627937e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.993009995998627937e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.873730376275079400e-03,0.000000000000000000e+00
1.749304033819581032e+09,-2.920599427605202969e+00,3.130172179446414127e+00,-2.510743153430664343e+00,9.994009995998627202e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.994009995998627202e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.092200055421913459e-03,0.000000000000000000e+00
1.749304033864230871e+09,-2.720697444748527261e+00,3.206221756275263957e+00,-2.915498858624682388e+00,4.998502050363441869e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.998502050363441869e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.015387278641188655e-03,1.000000000000000000e+00
1.749304033864400625e+09,-2.720697444748527261e+00,3.206221756275263957e+00,-2.915499500584695980e+00,4.999502050363442002e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.999502050363442002e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.233856957788022714e-03,0.000000000000000000e+00
1.749304033911760569e+09,-2.720697444748527261e+00,3.206221756275263957e+00,-2.915510148316446948e+00,5.000502050363442134e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000502050363442134e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.452326636934856773e-03,0.000000000000000000e+00
1.749304033945042133e+09,-2.720697444748527261e+00,3.206221756275263957e+00,-2.915509771945036910e+00,5.001502050363442267e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.001502050363442267e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.670796316081690831e-03,0.000000000000000000e+00
1.749304034011501551e+09,-2.720697444748527261e+00,3.206221756275263957e+00,-2.915517475465449149e+00,5.002502050363442400e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.002502050363442400e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.889265995228524890e-03,0.000000000000000000e+00
