time,x,y,theta,sigma_00,sigma_01,sigma_02,sigma_10,sigma_11,sigma_12,sigma_20,sigma_21,sigma_22,flag_sensor
1.749302796710040331e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141592653589793116e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00
1.749302801268511534e+09,-4.000000000000000000e+00,4.000000000000000000e+00,3.141592653589793116e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00
1.749302801294600248e+09,-4.000000000000000000e+00,4.000000000000000000e+00,-3.141541881569769323e+00,1.000000099999999925e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000099999999925e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000121846967914685e+01,0.000000000000000000e+00
1.749302801366354465e+09,-4.000000000000000000e+00,4.000000000000000000e+00,-3.141585312037973754e+00,1.000000199999999850e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000199999999850e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000243693935829370e+01,0.000000000000000000e+00
1.749302801418748379e+09,-3.723079834449234848e+00,3.973569749068271317e+00,-2.718537591831466482e+00,9.991009992005665460e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.991009992005665460e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.436790945708634110e-03,0.000000000000000000e+00
1.749302801419038773e+09,-3.723079834449234848e+00,3.973569749068271317e+00,-2.718537591831466482e+00,9.991009992005665460e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.991009992005665460e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.436790945708634110e-03,1.000000000000000000e+00
1.749302801456045389e+09,-3.723079834449234848e+00,3.973569749068271317e+00,-2.718552578400103226e+00,9.992009992005664726e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.992009992005664726e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.655260624855468168e-03,0.000000000000000000e+00
1.749302801482540369e+09,-3.723079834449234848e+00,3.973569749068271317e+00,-2.718520394107127647e+00,9.993009992005663991e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.993009992005663991e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.873730304002302227e-03,0.000000000000000000e+00
1.749302801544672489e+09,-3.723079834449234848e+00,3.973569749068271317e+00,-2.718544276461079878e+00,9.994009992005663257e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.994009992005663257e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.092199983149136286e-03,0.000000000000000000e+00
1.749302801598012686e+09,-3.717975928383682849e+00,3.944207233555946157e+00,-2.697260386700905066e+00,4.998502049364601969e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.998502049364601969e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.015387276633530943e-03,1.000000000000000000e+00
1.749302801608450651e+09,-3.717975928383682849e+00,3.944207233555946157e+00,-2.697239878199568786e+00,4.999502049364602102e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.999502049364602102e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.233856955780365219e-03,0.000000000000000000e+00
1.749302801670588732e+09,-3.717975928383682849e+00,3.944207233555946157e+00,-2.697253272455236051e+00,5.000502049364602235e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000502049364602235e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.452326634927199711e-03,0.000000000000000000e+00
1.749302801699974060e+09,-3.717975928383682849e+00,3.944207233555946157e+00,-2.697275170960149016e+00,5.001502049364602367e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.001502049364602367e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.670796314074033770e-03,0.000000000000000000e+00
1.749302801761719227e+09,-3.717975928383682849e+00,3.944207233555946157e+00,-2.697268423254637781e+00,5.002502049364602500e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.002502049364602500e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.889265993220867829e-03,0.000000000000000000e+00
1.749302801804612637e+09,-3.725915226316234286e+00,3.904818342175697232e+00,-2.641654571676260499e+00,3.334445169815172458e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.334445169815172458e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.009589041566001698e-03,1.000000000000000000e+00
1.749302801816744804e+09,-3.725915226316234286e+00,3.904818342175697232e+00,-2.641650768207404631e+00,3.335445169815172591e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.335445169815172591e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.228058720712835974e-03,0.000000000000000000e+00
1.749302801878631353e+09,-3.725915226316234286e+00,3.904818342175697232e+00,-2.641657945529010565e+00,3.336445169815172723e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.336445169815172723e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.446528399859670466e-03,0.000000000000000000e+00
1.749302801906723499e+09,-3.725937601366629881e+00,3.904806253513635639e+00,-2.641566219578969754e+00,3.337445170318833771e-03,-9.322322450692781944e-13,4.166391711234558471e-08,-9.322322450692779924e-13,3.337445171540652858e-03,-7.711624663692895864e-08,4.166391711234558471e-08,-7.711624663692895864e-08,4.664998079006504525e-03,0.000000000000000000e+00
1.749302801970908880e+09,-3.725915226316234286e+00,3.904818342175697232e+00,-2.641618318528597076e+00,3.338445169993234981e-03,-3.295770679232313818e-13,-1.472966818377210968e-08,-3.295770679232311798e-13,3.338445170425191101e-03,2.726332047649248182e-08,-1.472966818377210968e-08,2.726332047649248182e-08,5.883467758153338584e-03,0.000000000000000000e+00
1.749302802000401497e+09,-3.727467394183074045e+00,3.893353554504488390e+00,-2.626758878512531314e+00,2.502874306130258280e-03,-1.534627956767711844e-13,-1.894635367100611843e-09,-1.534627956767710834e-13,2.502874306331392528e-03,3.506803449670986628e-09,-1.894635367100612257e-09,3.506803449670985387e-09,1.009418505136543479e-03,1.000000000000000000e+00
1.749302802017561913e+09,-3.727467394183074045e+00,3.893353554504488390e+00,-2.626787524722546063e+00,2.503874306130258413e-03,-1.534627956767711844e-13,-1.894635367100611843e-09,-1.534627956767710834e-13,2.503874306331392661e-03,3.506803449670986628e-09,-1.894635367100612257e-09,3.506803449670985387e-09,2.227888184283377537e-03,0.000000000000000000e+00
1.749302802079551220e+09,-3.727467394183074045e+00,3.893353554504488390e+00,-2.626789938188416329e+00,2.504874306130258545e-03,-1.534627956767711844e-13,-1.894635367100611843e-09,-1.534627956767710834e-13,2.504874306331392794e-03,3.506803449670986628e-09,-1.894635367100612257e-09,3.506803449670985387e-09,3.446357863430211596e-03,0.000000000000000000e+00
1.749302802141878128e+09,-3.727467394183074045e+00,3.893353554504488390e+00,-2.626810876306459708e+00,2.505874306130258678e-03,-1.534627956767711844e-13,-1.894635367100611843e-09,-1.534627956767710834e-13,2.505874306331392926e-03,3.506803449670986628e-09,-1.894635367100612257e-09,3.506803449670985387e-09,4.664827542577045655e-03,0.000000000000000000e+00
1.749302802206585646e+09,-3.730525767300803430e+00,3.887174734541521293e+00,-2.615229815983045381e+00,2.003757789970282872e-03,-9.740185722592113664e-14,-3.137657374609126958e-10,-9.740185722592106091e-14,2.003757790097941173e-03,5.807527873821532788e-10,-3.137657374609125924e-10,5.807527873821529686e-10,9.661165677795518266e-04,1.000000000000000000e+00
1.749302802206781864e+09,-3.730525767300803430e+00,3.887174734541521293e+00,-2.615217445189530920e+00,2.004757789970283005e-03,-9.740185722592113664e-14,-3.137657374609126958e-10,-9.740185722592106091e-14,2.004757790097941306e-03,5.807527873821532788e-10,-3.137657374609125924e-10,5.807527873821529686e-10,2.184586246926386102e-03,0.000000000000000000e+00
1.749302802229094028e+09,-3.730525767300803430e+00,3.887174734541521293e+00,-2.615161643927711665e+00,2.005757789970283138e-03,-9.740185722592113664e-14,-3.137657374609126958e-10,-9.740185722592106091e-14,2.005757790097941438e-03,5.807527873821532788e-10,-3.137657374609125924e-10,5.807527873821529686e-10,3.403055926073220161e-03,0.000000000000000000e+00
1.749302802288840532e+09,-3.730525767300803430e+00,3.887174734541521293e+00,-2.615195812070132853e+00,2.006757789970283271e-03,-9.740185722592113664e-14,-3.137657374609126958e-10,-9.740185722592106091e-14,2.006757790097941571e-03,5.807527873821532788e-10,-3.137657374609125924e-10,5.807527873821529686e-10,4.621525605220054220e-03,0.000000000000000000e+00
1.749302802323105812e+09,-3.730525767300803430e+00,3.887174734541521293e+00,-2.615239937541491422e+00,2.007757789970283403e-03,-9.740185722592113664e-14,-3.137657374609126958e-10,-9.740185722592106091e-14,2.007757790097941704e-03,5.807527873821532788e-10,-3.137657374609125924e-10,5.807527873821529686e-10,5.839995284366888278e-03,0.000000000000000000e+00
1.749302802386166573e+09,-3.730525767300803430e+00,3.887174734541521293e+00,-2.615226707515388771e+00,2.008757789970283536e-03,-9.740185722592113664e-14,-3.137657374609126958e-10,-9.740185722592106091e-14,2.008757790097941837e-03,5.807527873821532788e-10,-3.137657374609125924e-10,5.807527873821529686e-10,7.058464963513722337e-03,0.000000000000000000e+00
1.749302802395897388e+09,-3.731153686981366402e+00,3.884638279147325512e+00,-2.608359991552513524e+00,1.672744029901234580e-03,-6.752629065258705443e-14,-3.846383943110975420e-11,-6.752629065258700394e-14,1.672744029989737136e-03,7.119318426480296878e-11,-3.846383943110970897e-11,7.119318426480291709e-11,1.039095499804158860e-03,1.000000000000000000e+00
1.749302802419849634e+09,-3.731153686981366402e+00,3.884638279147325512e+00,-2.608355758467383101e+00,1.673744029901234496e-03,-6.752629065258705443e-14,-3.846383943110975420e-11,-6.752629065258700394e-14,1.673744029989737052e-03,7.119318426480296878e-11,-3.846383943110970897e-11,7.119318426480291709e-11,2.257565178950993352e-03,0.000000000000000000e+00
1.749302802479796886e+09,-3.731131726906175672e+00,3.884651106217461347e+00,-2.608367168874299757e+00,1.674744030273666749e-03,-7.052028504299306509e-13,-2.899641072630177982e-08,-7.052028504299305499e-13,1.674744031081563033e-03,4.964749426190129005e-08,-2.899641072630177982e-08,4.964749426190129005e-08,3.476034858097827411e-03,0.000000000000000000e+00
1.749302802542471409e+09,-3.731153686981366402e+00,3.884638279147325512e+00,-2.608334719195144480e+00,1.675744030101713718e-03,-4.107490027209099739e-13,1.559093219350726284e-08,-4.107490027209098729e-13,1.675744030577337599e-03,-2.668649258736972602e-08,1.559093219350726284e-08,-2.668649258736972602e-08,4.694504537244661470e-03,0.000000000000000000e+00
1.749302802600825071e+09,-3.729462914984396527e+00,3.883554914589848028e+00,-2.610213655792364307e+00,1.435235326970341627e-03,-2.496892378128892793e-13,2.751669428029500700e-09,-2.496892378128891784e-13,1.435235327261041817e-03,-4.709943246658643386e-09,2.751669428029500287e-09,-4.709943246658644214e-09,9.673831185281442672e-04,1.000000000000000000e+00
1.749302802604026794e+09,-3.729462914984396527e+00,3.883554914589848028e+00,-2.610247823936667544e+00,1.436235326970341543e-03,-2.496892378128892793e-13,2.751669428029500700e-09,-2.496892378128891784e-13,1.436235327261041732e-03,-4.709943246658643386e-09,2.751669428029500287e-09,-4.709943246658644214e-09,2.185852797674978434e-03,0.000000000000000000e+00
1.749302802630736113e+09,-3.729462914984396527e+00,3.883554914589848028e+00,-2.610279250151642749e+00,1.437235326970341459e-03,-2.496892378128892793e-13,2.751669428029500700e-09,-2.496892378128891784e-13,1.437235327261041648e-03,-4.709943246658643386e-09,2.751669428029500287e-09,-4.709943246658644214e-09,3.404322476821812493e-03,0.000000000000000000e+00
1.749302802694473743e+09,-3.729440930846732449e+00,3.883567700375777143e+00,-2.610273525910677073e+00,1.438235327456502833e-03,-1.085878038568858404e-12,-4.077526899360568464e-08,-1.085878038568858404e-12,1.438235328699270224e-03,7.013115073669402432e-08,-4.077526899360568464e-08,7.013115073669402432e-08,4.622792155968646552e-03,0.000000000000000000e+00
1.749302802742935181e+09,-3.729462914984396527e+00,3.883554914589848028e+00,-2.610188914205909150e+00,1.439235327169532215e-03,-5.921821515403529127e-13,1.833076190647388840e-08,-5.921821515403530137e-13,1.439235327849930661e-03,-3.149694841252291642e-08,1.833076190647388840e-08,-3.149694841252291642e-08,5.841261835115480611e-03,0.000000000000000000e+00
1.749302802803290367e+09,-3.730124874384293854e+00,3.881783713160490645e+00,-2.605750941341586913e+00,1.258156936163006131e-03,-3.900464340933826654e-13,2.765731803531100732e-09,-3.900464340933827159e-13,1.258156936611950832e-03,-4.752236289091202652e-09,2.765731803531103627e-09,-4.752236289091203479e-09,1.008168712881300690e-03,1.000000000000000000e+00
1.749302802806377649e+09,-3.730124874384293854e+00,3.881783713160490645e+00,-2.605805453755748236e+00,1.259156936163006047e-03,-3.900464340933826654e-13,2.765731803531100732e-09,-3.900464340933827159e-13,1.259156936611950748e-03,-4.752236289091202652e-09,2.765731803531103627e-09,-4.752236289091203479e-09,2.226638392028135183e-03,0.000000000000000000e+00
1.749302802867756605e+09,-3.730124874384293854e+00,3.881783713160490645e+00,-2.605786663718598017e+00,1.260156936163005963e-03,-3.900464340933826654e-13,2.765731803531100732e-09,-3.900464340933827159e-13,1.260156936611950664e-03,-4.752236289091202652e-09,2.765731803531103627e-09,-4.752236289091203479e-09,3.445108071174969241e-03,0.000000000000000000e+00
1.749302802927831411e+09,-3.730124874384293854e+00,3.881783713160490645e+00,-2.605831319960584036e+00,1.261156936163005879e-03,-3.900464340933826654e-13,2.765731803531100732e-09,-3.900464340933827159e-13,1.261156936611950580e-03,-4.752236289091202652e-09,2.765731803531103627e-09,-4.752236289091203479e-09,4.663577750321803300e-03,0.000000000000000000e+00
1.749302802954697609e+09,-3.730124874384293854e+00,3.881783713160490645e+00,-2.605846041142325653e+00,1.262156936163005795e-03,-3.900464340933826654e-13,2.765731803531100732e-09,-3.900464340933827159e-13,1.262156936611950496e-03,-4.752236289091202652e-09,2.765731803531103627e-09,-4.752236289091203479e-09,5.882047429468637359e-03,0.000000000000000000e+00
1.749302803006856441e+09,-3.730109747206691750e+00,3.883786508676341231e+00,-2.596243212440094705e+00,1.120706222898776002e-03,-3.060604535277760906e-13,4.214181508958028526e-10,-3.060604535277761411e-13,1.120706223251074054e-03,-7.241044222042214251e-10,4.214181508958032662e-10,-7.241044222042207013e-10,1.009376688271660348e-03,1.000000000000000000e+00
1.749302803015089750e+09,-3.730109747206691750e+00,3.883786508676341231e+00,-2.596245360522741574e+00,1.121706222898775918e-03,-3.060604535277760906e-13,4.214181508958028526e-10,-3.060604535277761411e-13,1.121706223251073969e-03,-7.241044222042214251e-10,4.214181508958032662e-10,-7.241044222042207013e-10,2.227846367418494407e-03,0.000000000000000000e+00
1.749302803068675995e+09,-3.730109747206691750e+00,3.883786508676341231e+00,-2.596257996701200277e+00,1.122706222898775833e-03,-3.060604535277760906e-13,4.214181508958028526e-10,-3.060604535277761411e-13,1.122706223251073885e-03,-7.241044222042214251e-10,4.214181508958032662e-10,-7.241044222042207013e-10,3.446316046565328466e-03,0.000000000000000000e+00
1.749302803129100561e+09,-3.730109747206691750e+00,3.883786508676341231e+00,-2.596260940937468842e+00,1.123706222898775749e-03,-3.060604535277760906e-13,4.214181508958028526e-10,-3.060604535277761411e-13,1.123706223251073801e-03,-7.241044222042214251e-10,4.214181508958032662e-10,-7.241044222042207013e-10,4.664785725712162524e-03,0.000000000000000000e+00
