time,x,y,theta,sigma_00,sigma_01,sigma_02,sigma_10,sigma_11,sigma_12,sigma_20,sigma_21,sigma_22,flag_sensor
1.749303306874295950e+09,-4.083982311901939610e+00,3.943975392934887747e+00,-3.023007913948979386e+00,9.992009995998628671e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.992009995998628671e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.655260697128245341e-03,0.000000000000000000e+00
1.749303306911392212e+09,-4.083982311901939610e+00,3.943975392934887747e+00,-3.022979612316307740e+00,9.993009995998627937e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.993009995998627937e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.873730376275079400e-03,0.000000000000000000e+00
1.749303306977989912e+09,-4.083982311901939610e+00,3.943975392934887747e+00,-3.022991599359686532e+00,9.994009995998627202e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.994009995998627202e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.092200055421913459e-03,0.000000000000000000e+00
1.749303307006166458e+09,-4.084099558339387315e+00,3.944997754196681861e+00,-3.023634663875241380e+00,4.998502050363441869e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.998502050363441869e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.015387278641188655e-03,1.000000000000000000e+00
1.749303307006350994e+09,-4.084099558339387315e+00,3.944997754196681861e+00,-3.023635305835254972e+00,4.999502050363442002e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.999502050363442002e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.233856957788022714e-03,0.000000000000000000e+00
1.749303307069905519e+09,-4.084099558339387315e+00,3.944997754196681861e+00,-3.023645953567005940e+00,5.000502050363442134e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000502050363442134e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.452326636934856773e-03,0.000000000000000000e+00
1.749303307103448153e+09,-4.084099558339387315e+00,3.944997754196681861e+00,-3.023645577195595902e+00,5.001502050363442267e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.001502050363442267e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.670796316081690831e-03,0.000000000000000000e+00
1.749303307169146061e+09,-4.084099558339387315e+00,3.944997754196681861e+00,-3.023653280716008140e+00,5.002502050363442400e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.002502050363442400e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.889265995228524890e-03,0.000000000000000000e+00
1.749303307207445621e+09,-4.085249760746424208e+00,3.943673920352055884e+00,-3.018622257287486566e+00,3.334445170258953321e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.334445170258953321e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.009589041625002029e-03,1.000000000000000000e+00
1.749303307207636595e+09,-4.085249760746424208e+00,3.943673920352055884e+00,-3.018627392967835998e+00,3.335445170258953453e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.335445170258953453e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.228058720771836088e-03,0.000000000000000000e+00
1.749303307272138596e+09,-4.085249760746424208e+00,3.943673920352055884e+00,-3.018637454130978615e+00,3.336445170258953586e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.336445170258953586e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.446528399918670146e-03,0.000000000000000000e+00
1.749303307298603535e+09,-4.085249760746424208e+00,3.943673920352055884e+00,-3.018646873333856284e+00,3.337445170258953719e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.337445170258953719e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.664998079065504205e-03,0.000000000000000000e+00
1.749303307364907026e+09,-4.085249760746424208e+00,3.943673920352055884e+00,-3.018644836671588116e+00,3.338445170258953851e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.338445170258953851e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.883467758212338264e-03,0.000000000000000000e+00
1.749303307399052382e+09,-4.085249760746424208e+00,3.943673920352055884e+00,-3.018654311265420276e+00,3.339445170258953984e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.339445170258953984e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.101937437359172323e-03,0.000000000000000000e+00
1.749303307411582470e+09,-4.086109881197741878e+00,3.942166851193443122e+00,-3.015712274673912230e+00,2.503436333097598058e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.503436333097598058e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.040032694247993274e-03,1.000000000000000000e+00
1.749303307464848757e+09,-4.086109881197741878e+00,3.942166851193443122e+00,-3.015719491041908729e+00,2.504436333097598191e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.504436333097598191e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.258502373394827550e-03,0.000000000000000000e+00
1.749303307499720097e+09,-4.086109881197741878e+00,3.942166851193443122e+00,-3.015715052712287569e+00,2.505436333097598323e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.505436333097598323e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.476972052541662042e-03,0.000000000000000000e+00
1.749303307565650940e+09,-4.086109881197741878e+00,3.942166851193443122e+00,-3.015732496415964636e+00,2.506436333097598456e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.506436333097598456e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.695441731688496101e-03,0.000000000000000000e+00
1.749303307599987268e+09,-4.086109881197741878e+00,3.942166851193443122e+00,-3.015736348176459192e+00,2.507436333097598589e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.507436333097598589e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.913911410835330160e-03,0.000000000000000000e+00
1.749303307609210253e+09,-4.087568362862647575e+00,3.942328082974442705e+00,-3.015903834333436784e+00,2.004756423554470909e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.004756423554470909e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010310813226799644e-03,1.000000000000000000e+00
1.749303307667968512e+09,-4.087568362862647575e+00,3.942328082974442705e+00,-3.015916895097542572e+00,2.005756423554471042e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.005756423554471042e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.228780492373633702e-03,0.000000000000000000e+00
1.749303307697103024e+09,-4.087568362862647575e+00,3.942328082974442705e+00,-3.015950653392942549e+00,2.006756423554471175e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.006756423554471175e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.447250171520467761e-03,0.000000000000000000e+00
1.749303307767496586e+09,-4.087568362862647575e+00,3.942328082974442705e+00,-3.015919407547327236e+00,2.007756423554471308e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.007756423554471308e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.665719850667301820e-03,0.000000000000000000e+00
1.749303307812380314e+09,-4.087669369777204409e+00,3.943995913695462985e+00,-3.020236239101313114e+00,1.672049592558395685e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.672049592558395685e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.661548358744278262e-04,1.000000000000000000e+00
1.749303307812608719e+09,-4.087669369777204409e+00,3.943995913695462985e+00,-3.020235220770648432e+00,1.673049592558395601e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.673049592558395601e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.184624515021262210e-03,0.000000000000000000e+00
1.749303307878353596e+09,-4.087669369777204409e+00,3.943995913695462985e+00,-3.020232819101979160e+00,1.674049592558395517e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.674049592558395517e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.403094194168096269e-03,0.000000000000000000e+00
1.749303307908714056e+09,-4.087669369777204409e+00,3.943995913695462985e+00,-3.020295366182150332e+00,1.675049592558395433e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.675049592558395433e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.621563873314930328e-03,0.000000000000000000e+00
1.749303307982829809e+09,-4.087669369777204409e+00,3.943995913695462985e+00,-3.020251435944306895e+00,1.676049592558395349e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.676049592558395349e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.840033552461764386e-03,0.000000000000000000e+00
1.749303308011505365e+09,-4.086947260937234816e+00,3.943870468161996712e+00,-3.019778279591380787e+00,1.435459467067189869e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.435459467067189869e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.008132117445124931e-03,1.000000000000000000e+00
1.749303308018510580e+09,-4.086947260937234816e+00,3.943870468161996712e+00,-3.019766082349768954e+00,1.436459467067189785e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.436459467067189785e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.226601796591958990e-03,0.000000000000000000e+00
1.749303308092812777e+09,-4.086947260937234816e+00,3.943870468161996712e+00,-3.019766823727951355e+00,1.437459467067189701e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.437459467067189701e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.445071475738793049e-03,0.000000000000000000e+00
